workflow_file_id,repo_id,file_id,path,engine,file_type
725f8ea322da6ec416af4f4e657339bb7648a2d3,198982083,c0f9951010b75081ea9224e3266194b23745ae13,modules/nf-core/bcftools/pluginfilltags/main.nf,nextflow,workflow_source
308ed8394a807c4f5d3e4eb9e536c08c8528f11a,198982083,dc7e07651a34034bbb88570a68a1685d477bb682,modules/nf-core/bcftools/pluginfixploidy/main.nf,nextflow,workflow_source
1f490982d915848908ced1b97ca9626c93ac70bc,198982083,fa07d8fdf889215d52c36adcaa45aa8b5bde9bec,modules/nf-core/bcftools/pluginimputeinfo/main.nf,nextflow,workflow_source
8859e579768435766b0c8e0d0301aa4d0d811dbc,198982083,f444c075fbce33dfacfde98a55404f370898f4f2,modules/nf-core/bcftools/pluginscatter/main.nf,nextflow,workflow_source
40c7af26c2b4484e77ab8c25ae703deb68fd9c0e,198982083,0accd84d1d490bde2ad7f8f2828a502ad84896db,modules/nf-core/bcftools/pluginsetgt/main.nf,nextflow,workflow_source
3ad21ab60e4252e715cfe444fd1358eccc91f1ef,198982083,e1e86d6d1bae5536cbfbcb1db6fb8d470e6631e7,modules/nf-core/bcftools/pluginsplit/main.nf,nextflow,workflow_source
b65a322a69cfab37ad062b44f783f008392b00dc,198982083,aafcbd2fb19adca249cb3b6fd4463865cb64e1f6,modules/nf-core/bcftools/plugintag2tag/main.nf,nextflow,workflow_source
3865cb9e968e1c7b052ef44b4364ba97f7da8abf,198982083,aac9eda60da8a8e247ea63f9b4d7131ee6fad7eb,modules/nf-core/bcftools/query/main.nf,nextflow,workflow_source
538d23d04386cdc18255bc2dafe82c9ce4a75d81,198982083,9f21dca7dd6db1cca342528802b9e9ea7a8fdd8e,modules/nf-core/bcftools/reheader/main.nf,nextflow,workflow_source
93ec9f9e68c22a277e8ee9575b494e7102ccc54d,198982083,84236a6e958eb38ff091e36e628e027d2464573c,modules/nf-core/bcftools/roh/main.nf,nextflow,workflow_source
3b7bb7bc9e0e77d2af5f60bf6ce1ade0d94d20c3,198982083,2348546a9b9ed26aabd84e5b55ae3c425ea517f9,modules/nf-core/bcftools/sort/main.nf,nextflow,workflow_source
b880935b4f08fb1316ef7b0fe5b615fa7abfeffd,198982083,3afbc4d6c2310ae4faef99f37509c351baa69f42,modules/nf-core/bcftools/split/main.nf,nextflow,workflow_source
fd106c8175fe4e94b921d4aadd178f67640fdabb,198982083,57d7cb4ef25e4f0c84d4e3e1a11fdeb614e15e3b,modules/nf-core/bcftools/stats/main.nf,nextflow,workflow_source
427367c9ab1024ebca91f8cfb1ecf736ef51c4f2,198982083,c3aebfa5f3a46eddd9d48f80189761f7186a2147,modules/nf-core/bcftools/view/main.nf,nextflow,workflow_source
4a4d0ea28f4f215b6efbb5c335f52b73b6b773f3,198982083,262b3d6ad85c8ed93af8190aced0613aade61fad,modules/nf-core/bcl2fastq/main.nf,nextflow,workflow_source
e69e64b0c0031dbd56fcfa1b2ed3ce0d6abbc269,198982083,ed7baa9804b87efe6432b34e9ab4943c8563eb55,modules/nf-core/bclconvert/main.nf,nextflow,workflow_source
d24d4fd3b619056b679bbab5cb8791d3df138718,198982083,342e30d56f890508758aebdcffded17c09967334,modules/nf-core/beagle5/beagle/main.nf,nextflow,workflow_source
2b1ef76a055f1a5a56e6c51c36ef35d3f8a71eb6,198982083,83046e1f89d65c8cceb668b7d244b5f0018fa602,modules/nf-core/bedgovcf/main.nf,nextflow,workflow_source
d414d93a60c5c53c7fb328686a53d8711c64f959,198982083,bd4720aa262bab3cb6b979cef082eb8f5285cadd,modules/nf-core/bedops/convert2bed/main.nf,nextflow,workflow_source
073cc9203cf4f26ce467f8797b369d18e4a7c49a,198982083,e832121683e908252ed5b8d6ac30c207431263da,modules/nf-core/bedops/gtf2bed/main.nf,nextflow,workflow_source
eff7e174f09407c5b470e4663e19e3960ecbc48b,198982083,f6e8d144177ef34c9a2970fb4951ceb5f04c09ab,modules/nf-core/bedtools/bamtobed/main.nf,nextflow,workflow_source
